Lat,Lng,What Dinosaurs Eat,Accepted Name,Country,Cc,Diet,Early Interval,Formation,Geological Interval,Geological Time Period,Ref Author,Ref Pubyr,State,Max Ma,Min Ma
36.486111,-108.513611,PLANT,Kritosaurus navajovius,United States,US,herbivore,Late Campanian,Fruitland,Campanian,Cretaceous,Armstrong-Ziegler,1978,New Mexico,83.5,70.6
44.5,90,PLANT,Mamenchisaurus sinocanadorum,China,CN,herbivore,Oxfordian,Shishugou,Oxfordian,Jurassic,Russell and Zheng,1994,Xinjiang,163.5,157.3
39.128502,-108.728699,PLANT,Brontosaurus excelsus,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Riggs,1903,Colorado,157.3,145
25.227583,114.485237,FLESH,Macroolithus rugustus,China,CN,carnivore,Maastrichtian,Pingling,Maastrichtian,Cretaceous,Zhao et al.,1991,Guangdong,72.1,66
25.227583,114.485237,FLESH,Macroolithus yaotunensis,China,CN,carnivore,Maastrichtian,Pingling,Maastrichtian,Cretaceous,Zhao et al.,1991,Guangdong,72.1,66
49.476501,-98.477203,FISH,Hesperornis regalis,Canada,CA,piscivore,Campanian,Vermilion River,Campanian,Cretaceous,Bardack,1968,Manitoba,83.6,72.1
49,-98,FISH,Hesperornis regalis,Canada,CA,piscivore,Campanian,Vermilion River,Campanian,Cretaceous,Bardack,1968,Manitoba,83.6,72.1
48.633301,-113.75,FLESH,Avisaurus gloriae,United States,US,carnivore,Late Santonian,Two Medicine,Santonian,Cretaceous,Varricchio and Chiappe,1995,Montana,85.8,70.6
41.74139,106.745003,PLANT,Protoceratops hellenikorhinus,China,CN,herbivore,Campanian,Bayan Mandahu,Campanian,Cretaceous,Lambert et al.,2001,Nei Mongol,83.6,72.1
41.787777,106.726112,PLANT,Pinacosaurus mephistocephalus,China,CN,herbivore,Campanian,Bayan Mandahu,Campanian,Cretaceous,Godefroit et al.,1999,Nei Mongol,83.6,72.1
48.883331,130.449997,PLANT,Charonosaurus jiayinensis,China,CN,herbivore,Late Maastrichtian,Yuliangze,Maastrichtian,Cretaceous,Godefroit et al.,2000,Heilongjiang,70.6,66
48.883331,130.449997,FLESH,Tarbosaurus bataar,China,CN,carnivore,Late Maastrichtian,Yuliangze,Maastrichtian,Cretaceous,Godefroit et al.,2000,Heilongjiang,70.6,66
50.750553,-111.484657,FLESH,Dromaeosaurus albertensis,Canada,CA,carnivore,Late Campanian,Dinosaur Park,Campanian,Cretaceous,Ryan et al.,2001,Alberta,83.5,70.6
50.750553,-111.484657,FLESH,Saurornitholestes langstoni,Canada,CA,carnivore,Late Campanian,Dinosaur Park,Campanian,Cretaceous,Ryan et al.,2001,Alberta,83.5,70.6
50.750553,-111.484657,PLANT and ANIMAL,Troodon formosus,Canada,CA,"carnivore, omnivore",Late Campanian,Dinosaur Park,Campanian,Cretaceous,Ryan et al.,2001,Alberta,83.5,70.6
47.536201,-107.083,FLESH,Tyrannosaurus rex,United States,US,carnivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Paul,1988,Montana,72.1,66
29.411388,104.852501,PLANT,Hexinlusaurus multidens,China,CN,herbivore,Bajocian,Xiashaximiao,Bajocian,Jurassic,He and Cai,1983,Sichuan,170.3,163.5
29.411388,104.852501,PLANT,Agilisaurus louderbacki,China,CN,herbivore,Bajocian,Xiashaximiao,Bajocian,Jurassic,Peng,1992,Sichuan,170.3,163.5
29.411388,104.852501,PLANT,Huayangosaurus taibaii,China,CN,herbivore,Bajocian,Xiashaximiao,Bajocian,Jurassic,He et al.,1983,Sichuan,170.3,163.5
29.411388,104.852501,FLESH,Yangchuanosaurus zigongensis,China,CN,carnivore,Bajocian,Xiashaximiao,Bajocian,Jurassic,Gao,1993,Sichuan,170.3,163.5
29.411388,104.852501,PLANT,Shunosaurus lii,China,CN,herbivore,Bajocian,Xiashaximiao,Bajocian,Jurassic,Dong et al.,1983,Sichuan,170.3,163.5
29.411388,104.852501,PLANT,Xiaosaurus dashanpensis,China,CN,herbivore,Bajocian,Xiashaximiao,Bajocian,Jurassic,Dong and Tang,1983,Sichuan,170.3,163.5
29.411388,104.852501,FLESH,Gasosaurus constructus,China,CN,carnivore,Bajocian,Xiashaximiao,Bajocian,Jurassic,Dong and Tang,1985,Sichuan,170.3,163.5
29.411388,104.852501,PLANT,Datousaurus bashanensis,China,CN,herbivore,Bajocian,Xiashaximiao,Bajocian,Jurassic,Dong and Tang,1984,Sichuan,170.3,163.5
41.741669,106.746109,PLANT,Protoceratops hellenikorhinus,China,CN,herbivore,Campanian,Bayan Mandahu,Campanian,Cretaceous,Lambert et al.,2001,Nei Mongol,83.6,72.1
41.797779,106.736664,PLANT,Protoceratops hellenikorhinus,China,CN,herbivore,Campanian,Bayan Mandahu,Campanian,Cretaceous,Lambert et al.,2001,Nei Mongol,83.6,72.1
41.787777,106.71833,PLANT,Protoceratops hellenikorhinus,China,CN,herbivore,Campanian,Bayan Mandahu,Campanian,Cretaceous,Lambert et al.,2001,Nei Mongol,83.6,72.1
41.766666,106.720001,PLANT,Protoceratops hellenikorhinus,China,CN,herbivore,Campanian,Bayan Mandahu,Campanian,Cretaceous,Lambert et al.,2001,Nei Mongol,83.6,72.1
43.740833,112.178612,PLANT,Bactrosaurus johnsoni,China,CN,herbivore,Middle Campanian,Iren Dabasu,Campanian,Cretaceous,Godefroit et al.,1998,Nei Mongol,83.5,70.6
45.25,-108.75,PLANT,Suuwassea emilieae,United States,US,herbivore,Late Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Harris and Dodson,2004,Montana,155.7,145
35.563332,-106.769997,PLANT,Diplodocus carnegii,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Hunt and Lucas,1993,New Mexico,157.3,145
35.863056,-111.112221,FLESH,Eubrontes cursorius,United States,US,carnivore,Rhaetian,Wingate Sandstone,Rhaetian,Triassic,Hunt and Lucas,2007,Arizona,208.5,199.3
35.863056,-111.112221,FLESH,Eubrontes cursorius,United States,US,carnivore,Rhaetian,Wingate Sandstone,Rhaetian,Triassic,Hunt and Lucas,2007,Arizona,208.5,199.3
55.968613,-122.182503,FLESH,Aquatilavipes swiboldae,Canada,CA,carnivore,Aptian,Gething,Aptian,Cretaceous,Currie,1981,British Columbia,125,113
36.1548,-107.977203,PLANT,Pentaceratops sternbergii,United States,US,herbivore,Late Campanian,Fruitland,Campanian,Cretaceous,Osborn,1923,New Mexico,83.5,70.6
36.1861,-107.889198,PLANT,Pentaceratops sternbergii,United States,US,herbivore,Late Campanian,Kirtland,Campanian,Cretaceous,Wiman,1930,New Mexico,83.5,70.6
41.9077,-105.963402,PLANT,Stegosaurus ungulatus,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Marsh,1879,Wyoming,157.3,145
41.9077,-105.963402,PLANT,Camptosaurus dispar,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Marsh,1879,Wyoming,157.3,145
41.9077,-105.963402,PLANT,Camptosaurus dispar,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Gilmore,1914,Wyoming,157.3,145
41.9077,-105.963402,PLANT,Camptosaurus dispar,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Gilmore,1914,Wyoming,157.3,145
41.9077,-105.963402,PLANT,Camptosaurus dispar,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Gilmore,1914,Wyoming,157.3,145
41.9077,-105.963402,PLANT,Stegosaurus stenops,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Marsh,1887,Wyoming,157.3,145
41.9077,-105.963402,PLANT,Dryosaurus altus,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Gilmore,1914,Wyoming,157.3,145
41.9077,-105.963402,FLESH,Coelurus fragilis,United States,US,carnivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Marsh,1879,Wyoming,157.3,145
41.9077,-105.963402,PLANT,Camarasaurus lentus,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Marsh,1889,Wyoming,157.3,145
38.539501,-105.224701,FLESH,Ceratosaurus nasicornis,United States,US,carnivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Gilmore,1914,Colorado,157.3,145
38.539501,-105.224701,PLANT,Stegosaurus stenops,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Gilmore,1914,Colorado,157.3,145
38.539501,-105.224701,PLANT,Morosaurus agilis,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Gilmore,1907,Colorado,157.3,145
38.539501,-105.224701,PLANT,Haplocanthosaurus priscus,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Hatcher,1903,Colorado,157.3,145
38.539501,-105.224701,PLANT,Haplocanthosaurus priscus,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Hatcher,1903,Colorado,157.3,145
38.539501,-105.224701,FLESH,Allosaurus fragilis,United States,US,carnivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Gilmore,1914,Colorado,157.3,145
38.539501,-105.224701,FLESH,Coelurus agilis,United States,US,carnivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Gilmore,1914,Colorado,157.3,145
38.539501,-105.224701,PLANT,Camptosaurus dispar,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Gilmore,1914,Colorado,157.3,145
41.893101,-106.041,PLANT,Camarasaurus grandis,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Marsh,1896,Wyoming,157.3,145
41.893101,-106.041,PLANT,Camarasaurus grandis,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Marsh,1878,Wyoming,157.3,145
41.893101,-106.041,PLANT,Camarasaurus grandis,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Marsh,1878,Wyoming,157.3,145
41.893101,-106.041,PLANT,Camarasaurus grandis,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Marsh,1877,Wyoming,157.3,145
41.9077,-105.963402,FLESH,Coelurus agilis,United States,US,carnivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Ostrom and McIntosh,1999,Wyoming,157.3,145
41.893101,-106.079803,FLESH,Allosaurus fragilis,United States,US,carnivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Ostrom and McIntosh,1999,Wyoming,157.3,145
41.893101,-106.021599,FLESH,Allosaurus fragilis,United States,US,carnivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Marsh,1878,Wyoming,157.3,145
41.893101,-106.021599,PLANT,Camarasaurus grandis,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Ostrom and McIntosh,1999,Wyoming,157.3,145
41.9077,-105.982803,FLESH,Allosaurus fragilis,United States,US,carnivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Ostrom and McIntosh,1999,Wyoming,157.3,145
41.878601,-106.078903,PLANT,Dryosaurus altus,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Marsh,1878,Wyoming,157.3,145
41.878601,-106.099098,PLANT,Othnielosaurus consors,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Marsh,1894,Wyoming,157.3,145
41.893055,-106.00222,FLESH,Coelurus fragilis,United States,US,carnivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Gilmore,1909,Wyoming,157.3,145
41.893055,-106.00222,FLESH,Allosaurus fragilis,United States,US,carnivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Gilmore,1920,Wyoming,157.3,145
41.893101,-106.002197,PLANT,Brontosaurus excelsus,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Marsh,1879,Wyoming,157.3,145
41.893101,-106.002197,PLANT,Brontosaurus excelsus,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Marsh,1881,Wyoming,157.3,145
41.8825,-106.1073,PLANT,Stegosaurus ungulatus,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Marsh,1879,Wyoming,157.3,145
41.893101,-106.002197,FLESH,Allosaurus fragilis,United States,US,carnivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Marsh,1896,Wyoming,157.3,145
39.653423,-105.187332,PLANT,Apatosaurus ajax,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Marsh,1877,Colorado,157.3,145
39.675598,-105.192596,PLANT,Apatosaurus ajax,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Ostrom and McIntosh,1999,Colorado,157.3,145
38.539501,-105.224701,PLANT,Diplodocus longus,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Evanoff and Carpenter,1998,Colorado,157.3,145
39.2383,-108.995796,PLANT,Mymoorapelta maysi,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Kirkland and Carpenter,1994,Colorado,157.3,145
39.2383,-108.995796,PLANT,Apatosaurus louisae,United States,US,herbivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Foster et al.,2016,Colorado,157.3,145
39.2383,-108.995796,FLESH,Allosaurus fragilis,United States,US,carnivore,Kimmeridgian,Morrison,Kimmeridgian,Jurassic,Foster,2005,Colorado,157.3,145
45.948799,-103.9617,PLANT,Thescelosaurus neglectus,United States,US,herbivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
45.948799,-103.9617,FLESH,Tyrannosaurus rex,United States,US,carnivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
45.948799,-103.9617,FLESH,Richardoestesia isosceles,United States,US,carnivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
45.948799,-103.9617,PLANT,Thescelosaurus neglectus,United States,US,herbivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
45.948799,-103.9617,FLESH,Tyrannosaurus rex,United States,US,carnivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
45.948799,-103.9617,FLESH,Richardoestesia isosceles,United States,US,carnivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
46.099998,-103.300003,PLANT,Thescelosaurus neglectus,United States,US,herbivore,Lancian,Hell Creek,Lancian,Cretaceous,Pearson et al.,2002,North Dakota,70.6,66
46.099998,-103.300003,FLESH,Tyrannosaurus rex,United States,US,carnivore,Lancian,Hell Creek,Lancian,Cretaceous,Pearson et al.,2002,North Dakota,70.6,66
46.099998,-103.300003,FLESH,Richardoestesia isosceles,United States,US,carnivore,Lancian,Hell Creek,Lancian,Cretaceous,Pearson et al.,2002,North Dakota,70.6,66
45.977699,-103.753899,PLANT,Thescelosaurus neglectus,United States,US,herbivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
45.977699,-103.753899,FLESH,Tyrannosaurus rex,United States,US,carnivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
45.977699,-103.753899,FLESH,Richardoestesia isosceles,United States,US,carnivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
46.006599,-103.753899,PLANT,Torosaurus latus,United States,US,herbivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
46.026402,-103.766899,FLESH,Tyrannosaurus rex,United States,US,carnivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
46.026402,-103.766899,FLESH,Richardoestesia isosceles,United States,US,carnivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
46.026402,-103.766899,FLESH,Richardoestesia isosceles,United States,US,carnivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
46.026402,-103.766899,FLESH,Tyrannosaurus rex,United States,US,carnivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
46.026402,-103.766899,FLESH,Richardoestesia isosceles,United States,US,carnivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
46.026402,-103.766899,FLESH,Tyrannosaurus rex,United States,US,carnivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
46.026402,-103.766899,FLESH,Richardoestesia isosceles,United States,US,carnivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
46.026402,-103.766899,FLESH,Richardoestesia isosceles,United States,US,carnivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
46.026402,-103.766899,FLESH,Tyrannosaurus rex,United States,US,carnivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
46.026402,-103.766899,FLESH,Richardoestesia isosceles,United States,US,carnivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
46.026402,-103.766899,FLESH,Tyrannosaurus rex,United States,US,carnivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
46.026402,-103.766899,FLESH,Richardoestesia isosceles,United States,US,carnivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
46.026402,-103.766899,FLESH,Richardoestesia isosceles,United States,US,carnivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
46.180302,-103.836998,FLESH,Richardoestesia isosceles,United States,US,carnivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
46.305,-103.981499,PLANT,Triceratops horridus,United States,US,herbivore,Late Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,70.6,66
46.136902,-103.795403,FLESH,Tyrannosaurus rex,United States,US,carnivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
46.406399,-103.939697,PLANT,Thescelosaurus neglectus,United States,US,herbivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
46.406399,-103.939697,FLESH,Tyrannosaurus rex,United States,US,carnivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
46.381901,-103.964401,FLESH,Richardoestesia isosceles,United States,US,carnivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
46.381901,-103.964401,FLESH,Richardoestesia isosceles,United States,US,carnivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
46.381901,-103.964401,FLESH,Tyrannosaurus rex,United States,US,carnivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
46.381901,-103.964401,PLANT,Thescelosaurus neglectus,United States,US,herbivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
46.449799,-103.0233,FLESH,Tyrannosaurus rex,United States,US,carnivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
46.464298,-104.0233,FLESH,Tyrannosaurus rex,United States,US,carnivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
46.334,-103.897903,FLESH,Richardoestesia isosceles,United States,US,carnivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
46.334,-103.897903,FLESH,Tyrannosaurus rex,United States,US,carnivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
46.334,-103.897903,PLANT,Thescelosaurus neglectus,United States,US,herbivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
46.334,-103.897903,FLESH,Tyrannosaurus rex,United States,US,carnivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
46.334,-103.897903,FLESH,Tyrannosaurus rex,United States,US,carnivore,Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Pearson et al.,2002,North Dakota,72.1,66
41.575001,97.583336,PLANT,Gongpoquansaurus mazongshanensis,China,CN,herbivore,Barremian,Zhonggou,Barremian,Cretaceous,LÃ¼,1997,Gansu,129.4,113
41.575001,97.583336,PLANT,Archaeoceratops oshimai,China,CN,herbivore,Barremian,Zhonggou,Barremian,Cretaceous,Dong and Azuma,1997,Gansu,129.4,113
41.724998,97.616669,PLANT,Archaeoceratops oshimai,China,CN,herbivore,Barremian,Digou,Barremian,Cretaceous,Dong,1997,Gansu,129.4,113
42.866669,90.166672,PLANT,Hudiesaurus sinojapanorum,China,CN,herbivore,Late Jurassic,Kalazha,Jurassic,Jurassic,Dong,1997,Xinjiang,163.5,145
44.802925,90.046516,FLESH,Sinraptor dongi,China,CN,carnivore,Oxfordian,Shishugou,Oxfordian,Jurassic,Currie and Zhao,1994,Xinjiang,163.5,157.3
50.736988,-111.494652,FLESH,Saurornitholestes langstoni,Canada,CA,carnivore,Late Campanian,Dinosaur Park,Campanian,Cretaceous,Brinkman,1990,Alberta,83.5,70.6
50.752384,-111.511536,FLESH,Saurornitholestes langstoni,Canada,CA,carnivore,Middle Campanian,Oldman,Campanian,Cretaceous,Brinkman,1990,Alberta,83.5,70.6
50.752384,-111.511536,PLANT and ANIMAL,Troodon formosus,Canada,CA,"carnivore, omnivore",Middle Campanian,Oldman,Campanian,Cretaceous,Brinkman,1990,Alberta,83.5,70.6
50.737049,-111.480057,FLESH,Saurornitholestes langstoni,Canada,CA,carnivore,Late Campanian,Dinosaur Park,Campanian,Cretaceous,Brinkman,1990,Alberta,83.5,70.6
50.749004,-111.458488,FLESH,Saurornitholestes langstoni,Canada,CA,carnivore,Late Campanian,Dinosaur Park,Campanian,Cretaceous,Brinkman,1990,Alberta,83.5,70.6
50.748341,-111.510078,FLESH,Saurornitholestes langstoni,Canada,CA,carnivore,Late Campanian,Dinosaur Park,Campanian,Cretaceous,Brinkman,1990,Alberta,83.5,70.6
50.747658,-111.502129,FLESH,Saurornitholestes langstoni,Canada,CA,carnivore,Late Campanian,Dinosaur Park,Campanian,Cretaceous,Brinkman,1990,Alberta,83.5,70.6
50.747658,-111.502129,PLANT and ANIMAL,Troodon formosus,Canada,CA,"carnivore, omnivore",Late Campanian,Dinosaur Park,Campanian,Cretaceous,Brinkman,1990,Alberta,83.5,70.6
